X,Y,Z,P,Xspd,Yspd,Zspd,T
8.6,-1.2,1.6,28.328,-10.55,-1.0358,-0.0062848,20.024
8.8,-1.2,1.6,27.975,-10.161,-1.152,0.099889,20.02
9.0,-1.2,1.6,27.585,-10.502,-0.33508,0.28554,20.016
9.2,-1.2,1.6,27.619,-10.558,-0.42163,0.056305,20.013
9.4,-1.2,1.6,28.019,-10.481,-1.1604,-0.18278,20.009
9.6,-1.2,1.6,28.849,-10.312,-1.1455,-0.050087,20.006
9.8,-1.2,1.6,30.307,-10.354,-0.81922,0.034044,20.004
10.0,-1.2,1.6,31.291,-10.0,-0.74705,-0.013651,20.003
-10.0,-1.0,1.6,0.94218,-9.2991,0.6846,-0.17834,27.078
-9.8,-1.0,1.6,1.6383,-9.3867,0.87572,-0.053507,26.214
-9.6,-1.0,1.6,2.9912,-9.23,0.98123,-0.10546,25.221
-9.4,-1.0,1.6,4.3849,-9.3568,0.82894,-0.38646,25.158
-9.2,-1.0,1.6,5.7671,-9.6248,0.78438,-0.366,25.315
-9.0,-1.0,1.6,7.1514,-9.4727,0.78438,-0.25019,25.384
-8.8,-1.0,1.6,8.4888,-9.2858,0.7085,-0.1211,25.076
-8.6,-1.0,1.6,9.6855,-9.7144,0.6592,-0.21087,24.923
-8.4,-1.0,1.6,11.092,-9.7573,0.88936,-0.47674,24.971
-8.2,-1.0,1.6,12.627,-9.4666,1.1393,-0.41803,24.366
-8.0,-1.0,1.6,13.928,-9.4418,0.92562,-0.16748,23.563
-7.8,-1.0,1.6,15.095,-9.6387,0.86074,-0.16315,23.229
-7.6,-1.0,1.6,16.283,-9.677,1.056,-0.37703,23.191
-7.4,-1.0,1.6,17.389,-9.9037,1.0106,-0.20739,23.266
-7.2,-1.0,1.6,18.494,-9.8889,0.93193,0.1795,23.445
-7.0,-1.0,1.6,19.621,-9.5695,1.1278,-0.074147,23.707
-6.8,-1.0,1.6,20.53,-9.5642,1.2089,-0.578,24.053
-6.6,-1.0,1.6,21.371,-9.6954,0.88751,-0.11074,24.51
-6.4,-1.0,1.6,22.344,-9.5095,0.7999,0.50826,25.029
-6.2,-1.0,1.6,23.472,-9.3822,0.91287,-0.022636,25.49
-6.0,-1.0,1.6,24.449,-9.4827,0.61718,-0.89938,25.803
-5.8,-1.0,1.6,25.138,-9.2033,0.32535,-0.66906,26.158
-5.6,-1.0,1.6,26.047,-9.0721,0.68106,0.1402,26.61
-5.4,-1.0,1.6,27.147,-9.1532,0.92626,0.10208,27.023
-5.2,-1.0,1.6,28.136,-9.3375,0.57053,-0.46389,27.595
-5.0,-1.0,1.6,28.801,-9.0823,0.40454,-0.61804,28.485
-4.8,-1.0,1.6,29.288,-8.9725,0.56795,-0.63026,29.804
-4.6,-1.0,1.6,29.992,-9.491,0.53375,-0.84479,31.336
-4.4,-1.0,1.6,30.791,-9.4741,0.39401,-0.80175,32.39
-4.2,-1.0,1.6,31.388,-8.967,0.37995,-0.6335,33.52
-4.0,-1.0,1.6,31.922,-9.1178,0.37099,-0.9129,36.134
-3.8,-1.0,1.6,32.623,-9.6474,0.27996,-1.0593,39.245
-3.6,-1.0,1.6,33.169,-9.3628,0.22705,-0.75542,40.68
-3.4,-1.0,1.6,33.494,-8.8879,0.04567,-1.0666,41.326
-3.2,-1.0,1.6,34.147,-9.2828,-0.29291,-1.5766,39.68
-3.0,-1.0,1.6,35.018,-9.7984,-0.29924,-1.0476,33.638
-2.8,-1.0,1.6,35.666,-9.371,-0.12371,-0.61858,28.336
-2.6,-1.0,1.6,36.247,-9.046,-0.31224,-1.1399,26.041
-2.4,-1.0,1.6,37.092,-9.504,-0.60119,-1.1893,24.295
-2.2,-1.0,1.6,38.052,-10.017,-0.44164,-0.59013,23.059
-2.0,-1.0,1.6,38.991,-9.8274,-0.16139,-0.43877,22.567
-1.8,-1.0,1.6,40.042,-9.5338,-0.49101,-0.64545,22.355
-1.6,-1.0,1.6,41.256,-9.8571,-0.97351,-0.56604,22.174
-1.4,-1.0,1.6,42.671,-10.329,-0.75379,-0.20082,21.94
-1.2,-1.0,1.6,44.42,-10.3,-0.57668,-0.09339,21.683
-1.0,-1.0,1.6,46.491,-9.9165,-1.0904,-0.21116,21.476
-0.8,-1.0,1.6,48.85,-9.9399,-1.4608,-0.089413,21.302
-0.6,-1.0,1.6,51.733,-10.375,-1.2114,0.10078,21.128
-0.4,-1.0,1.6,55.286,-10.412,-1.1214,-0.096827,20.981
-0.2,-1.0,1.6,59.161,-9.9141,-1.5034,-0.2204,20.889
0.0,-1.0,1.6,62.928,-9.7012,-1.8186,-0.02567,20.827
0.2,-1.0,1.6,66.388,-9.8807,-1.5555,-0.082367,20.766
0.4,-1.0,1.6,68.48,-9.822,-1.0486,-0.27636,20.718
0.6,-1.0,1.6,68.582,-9.6814,-1.0285,-0.31761,20.68
0.8,-1.0,1.6,67.246,-9.5542,-1.0127,-0.2664,20.644
1.0,-1.0,1.6,64.942,-9.7268,-0.81064,-0.19276,20.611
1.2,-1.0,1.6,62.177,-9.6345,-0.611,-0.14885,20.581
1.4,-1.0,1.6,59.336,-9.7854,-0.41021,-0.021043,20.553
1.6,-1.0,1.6,56.594,-9.7035,-0.35437,0.20276,20.527
1.8,-1.0,1.6,54.067,-9.9197,-0.49681,0.29424,20.501
2.0,-1.0,1.6,51.814,-9.8106,-0.3529,0.22684,20.478
2.2,-1.0,1.6,49.692,-10.001,0.15576,0.34267,20.456
2.4,-1.0,1.6,47.567,-9.7453,0.24143,0.62421,20.436
2.6,-1.0,1.6,45.788,-9.7573,-0.27402,0.71819,20.414
2.8,-1.0,1.6,44.507,-9.7929,-0.31219,0.46509,20.392
3.0,-1.0,1.6,43.371,-10.119,0.38957,0.33472,20.371
3.2,-1.0,1.6,42.11,-9.9805,0.55017,0.5599,20.351
3.4,-1.0,1.6,40.97,-9.7192,-0.12306,0.64432,20.331
3.6,-1.0,1.6,40.244,-9.4857,-0.42251,0.29088,20.31
3.8,-1.0,1.6,39.75,-10.132,0.1014,0.088557,20.29
4.0,-1.0,1.6,39.115,-10.059,0.46425,0.18224,20.272
4.2,-1.0,1.6,38.297,-9.694,-0.086046,0.21965,20.255
4.4,-1.0,1.6,37.842,-9.2666,-0.52617,0.051282,20.236
4.6,-1.0,1.6,37.65,-10.144,-0.12878,-0.20277,20.217
4.8,-1.0,1.6,37.308,-10.26,0.12547,-0.18455,20.199
5.0,-1.0,1.6,36.699,-9.7919,-0.21835,-0.035086,20.184
5.2,-1.0,1.6,36.082,-9.4695,-0.35894,-0.049753,20.17
5.4,-1.0,1.6,35.68,-10.152,-0.2867,-0.15946,20.155
5.6,-1.0,1.6,35.39,-10.207,-0.37658,-0.20271,20.141
5.8,-1.0,1.6,35.014,-10.132,-0.44482,-0.19981,20.129
6.0,-1.0,1.6,34.407,-9.7775,-0.30058,-0.10677,20.118
6.2,-1.0,1.6,33.808,-10.099,-0.28549,0.044533,20.108
6.4,-1.0,1.6,33.367,-10.071,-0.55328,0.065685,20.097
6.6,-1.0,1.6,32.88,-10.288,-0.6629,-0.06591,20.088
6.8,-1.0,1.6,32.318,-10.162,-0.37062,-0.098425,20.079
7.0,-1.0,1.6,31.764,-10.283,-0.33308,-0.017626,20.071
7.2,-1.0,1.6,31.238,-10.032,-0.69076,0.062719,20.063
7.4,-1.0,1.6,30.687,-10.378,-0.69546,0.16008,20.056
7.6,-1.0,1.6,30.098,-10.426,-0.32058,0.086723,20.049
7.8,-1.0,1.6,29.604,-10.47,-0.37218,-0.12318,20.044
8.0,-1.0,1.6,29.104,-10.192,-0.69027,-0.019287,20.038
8.2,-1.0,1.6,28.588,-10.382,-0.59986,0.33501,20.033
8.4,-1.0,1.6,28.087,-10.333,-0.43751,0.39595,20.028
8.6,-1.0,1.6,27.714,-10.457,-0.68432,0.054358,20.024
8.8,-1.0,1.6,27.318,-10.411,-0.77335,0.01962,20.02
9.0,-1.0,1.6,26.992,-10.481,-0.56607,0.4515,20.016
9.2,-1.0,1.6,26.954,-10.296,-0.61998,0.4929,20.012
9.4,-1.0,1.6,27.268,-10.532,-0.82016,0.13656,20.009
9.6,-1.0,1.6,28.018,-10.374,-0.88891,0.039422,20.006
9.8,-1.0,1.6,29.507,-10.351,-0.95777,0.12873,20.004
10.0,-1.0,1.6,30.525,-10.0,-1.053,0.1572,20.003
-10.0,-0.8,1.6,0.9228,-9.126,0.63585,-0.43541,37.546
-9.8,-0.8,1.6,1.6191,-9.2576,0.50713,-0.34629,34.434
-9.6,-0.8,1.6,3.0287,-9.0874,0.53637,-0.10922,30.015
-9.4,-0.8,1.6,4.4945,-9.1126,0.66046,-0.051486,28.283
-9.2,-0.8,1.6,5.8659,-9.5015,0.7445,-0.1156,27.846
-9.0,-0.8,1.6,7.188,-9.6542,1.0015,-0.043659,27.879
-8.8,-0.8,1.6,8.5841,-9.4129,1.1018,-0.008946,27.655
-8.6,-0.8,1.6,9.8739,-9.513,0.85148,-0.12408,27.182
-8.4,-0.8,1.6,11.159,-9.4554,0.66137,-0.06757,26.17
-8.2,-0.8,1.6,12.582,-9.2687,0.76207,-0.032416,24.949
-8.0,-0.8,1.6,13.92,-9.601,0.95979,-0.11421,24.374
-7.8,-0.8,1.6,15.137,-9.7501,0.96309,0.026223,24.179
-7.6,-0.8,1.6,16.41,-9.7641,0.90006,-0.051381,24.326
-7.4,-0.8,1.6,17.536,-9.8456,1.0704,-0.21037,25.075
-7.2,-0.8,1.6,18.504,-9.7551,1.0248,0.044371,26.487
-7.0,-0.8,1.6,19.491,-9.6927,0.67881,0.078795,28.336
-6.8,-0.8,1.6,20.432,-9.7177,0.67477,-0.54159,30.26
-6.6,-0.8,1.6,21.346,-9.8073,1.0008,-0.66136,32.324
-6.4,-0.8,1.6,22.301,-9.4893,0.83955,0.16651,35.091
-6.2,-0.8,1.6,23.448,-9.1702,0.38316,0.3844,37.946
-6.0,-0.8,1.6,24.495,-9.3408,0.36167,-0.62794,39.613
-5.8,-0.8,1.6,25.178,-9.5318,0.67361,-1.0372,41.118
-5.6,-0.8,1.6,25.919,-9.2505,0.76785,-0.23311,43.543
-5.4,-0.8,1.6,26.814,-8.976,0.6698,0.04295,46.164
-5.2,-0.8,1.6,27.599,-9.0984,0.76201,-0.61815,49.03
-5.0,-0.8,1.6,28.152,-9.2305,1.0157,-0.89802,53.289
-4.8,-0.8,1.6,28.597,-9.1346,1.0341,-0.52335,60.177
-4.6,-0.8,1.6,29.17,-9.0163,0.65132,-0.65139,68.823
-4.4,-0.8,1.6,29.99,-9.2121,0.48783,-0.97862,75.225
-4.2,-0.8,1.6,30.716,-9.0341,0.69612,-0.67809,79.142
-4.0,-0.8,1.6,31.239,-8.6696,0.69869,-0.69106,86.571
-3.8,-0.8,1.6,31.764,-8.8805,0.39914,-0.91538,96.085
-3.6,-0.8,1.6,32.32,-9.2931,0.34356,-0.58427,100.38
-3.4,-0.8,1.6,32.793,-8.9725,0.44518,-0.59315,101.18
-3.2,-0.8,1.6,33.365,-8.8523,0.18705,-1.1011,100.18
-3.0,-0.8,1.6,34.272,-9.4115,-0.14663,-0.96353,89.215
-2.8,-0.8,1.6,35.119,-9.5243,-0.01572,-0.70541,72.156
-2.6,-0.8,1.6,35.815,-9.2116,0.096241,-0.95147,60.301
-2.4,-0.8,1.6,36.665,-9.5584,-0.1233,-0.7858,52.541
-2.2,-0.8,1.6,37.691,-10.212,-0.097985,-0.43207,46.885
-2.0,-0.8,1.6,38.778,-9.9568,-0.0057345,-0.47682,43.971
-1.8,-0.8,1.6,39.911,-9.6524,-0.23532,-0.58978,43.338
-1.6,-0.8,1.6,41.174,-10.082,-0.51182,-0.41142,43.183
-1.4,-0.8,1.6,42.691,-10.479,-0.48983,-0.055491,42.05
-1.2,-0.8,1.6,44.565,-10.175,-0.6694,-0.033272,41.086
-1.0,-0.8,1.6,46.782,-9.8684,-1.1141,-0.23897,39.256
-0.8,-0.8,1.6,49.462,-10.069,-1.1327,0.063515,34.794
-0.6,-0.8,1.6,52.821,-10.205,-1.202,0.34355,30.44
-0.4,-0.8,1.6,57.019,-10.039,-1.664,0.03703,27.153
-0.2,-0.8,1.6,62.048,-9.7876,-1.8109,0.15313,23.982
0.0,-0.8,1.6,67.671,-9.6936,-1.7235,0.44865,21.816
0.2,-0.8,1.6,73.394,-9.5745,-1.6307,0.33836,20.946
0.4,-0.8,1.6,76.51,-8.9103,-1.2655,0.22004,20.745
0.6,-0.8,1.6,75.877,-9.2292,-1.1266,0.10718,20.687
0.8,-0.8,1.6,73.371,-8.8729,-0.70156,0.11397,20.649
1.0,-0.8,1.6,69.876,-9.4128,-0.34751,0.095437,20.614
1.2,-0.8,1.6,66.03,-9.0349,-0.23811,-0.010371,20.583
1.4,-0.8,1.6,62.336,-9.5672,-0.15855,0.019421,20.554
1.6,-0.8,1.6,58.931,-9.0917,-0.0094782,0.16288,20.527
1.8,-0.8,1.6,55.89,-9.6031,0.017933,0.24553,20.502
2.0,-0.8,1.6,53.185,-9.2115,0.01912,0.28034,20.478
2.2,-0.8,1.6,50.728,-9.6208,0.0052436,0.27432,20.456
2.4,-0.8,1.6,48.402,-9.1303,-0.022657,0.33829,20.435
2.6,-0.8,1.6,46.47,-9.4132,-0.16209,0.42454,20.414
2.8,-0.8,1.6,45.027,-9.2554,-0.21553,0.32038,20.392
3.0,-0.8,1.6,43.808,-9.7229,-0.03343,0.16772,20.371
3.2,-0.8,1.6,42.42,-9.2407,-0.042378,0.11051,20.351
3.4,-0.8,1.6,41.134,-9.3696,-0.3346,-0.023641,20.332
3.6,-0.8,1.6,40.332,-9.016,-0.44317,-0.193,20.312
3.8,-0.8,1.6,39.79,-9.5051,-0.2846,-0.095082,20.293
4.0,-0.8,1.6,39.045,-9.1403,-0.22021,-0.049109,20.275
4.2,-0.8,1.6,38.11,-9.2447,-0.50437,-0.20753,20.257
4.4,-0.8,1.6,37.569,-8.9867,-0.63549,-0.36537,20.238
4.6,-0.8,1.6,37.272,-9.5737,-0.43789,-0.30391,20.22
4.8,-0.8,1.6,36.797,-9.285,-0.35123,-0.19755,20.202
5.0,-0.8,1.6,36.111,-9.4747,-0.39094,-0.21674,20.186
5.2,-0.8,1.6,35.562,-9.3441,-0.41633,-0.32597,20.17
5.4,-0.8,1.6,35.171,-9.7628,-0.42556,-0.26363,20.156
5.6,-0.8,1.6,34.775,-9.4879,-0.45687,-0.14722,20.142
5.8,-0.8,1.6,34.292,-9.7864,-0.47025,-0.12692,20.13
6.0,-0.8,1.6,33.768,-9.6358,-0.36112,-0.16957,20.118
6.2,-0.8,1.6,33.269,-9.9546,-0.24928,-0.11531,20.107
6.4,-0.8,1.6,32.837,-9.7339,-0.37989,0.060146,20.097
6.6,-0.8,1.6,32.378,-9.9622,-0.46921,0.17105,20.087
6.8,-0.8,1.6,31.839,-9.8147,-0.37741,0.14322,20.079
7.0,-0.8,1.6,31.298,-10.017,-0.36146,0.13552,20.07
7.2,-0.8,1.6,30.845,-9.9068,-0.42933,0.16292,20.062
7.4,-0.8,1.6,30.376,-10.174,-0.28778,0.27304,20.055
7.6,-0.8,1.6,29.757,-10.021,-0.13072,0.31787,20.049
7.8,-0.8,1.6,29.22,-10.185,-0.28483,0.1738,20.043
8.0,-0.8,1.6,28.785,-10.026,-0.50888,0.067895,20.038
8.2,-0.8,1.6,28.243,-10.173,-0.32318,0.16396,20.033
8.4,-0.8,1.6,27.677,-10.093,-0.11283,0.32393,20.028
8.6,-0.8,1.6,27.298,-10.294,-0.26776,0.29685,20.023
8.8,-0.8,1.6,26.846,-10.149,-0.4586,0.12,20.019
9.0,-0.8,1.6,26.285,-10.198,-0.34142,0.17394,20.015
9.2,-0.8,1.6,25.993,-10.173,-0.22918,0.42613,20.012
9.4,-0.8,1.6,26.086,-10.446,-0.39127,0.39507,20.009
9.6,-0.8,1.6,26.44,-10.196,-0.58395,0.23237,20.006
9.8,-0.8,1.6,27.308,-10.229,-0.69577,0.19777,20.004
10.0,-0.8,1.6,27.937,-10.0,-0.89737,0.25548,20.003
-10.0,-0.6,1.6,0.34408,-8.4956,0.91777,-0.62396,59.806
-9.8,-0.6,1.6,1.1969,-8.3068,0.74787,-0.64974,56.103
-9.6,-0.6,1.6,2.838,-8.1372,0.54515,-0.34184,49.076
-9.4,-0.6,1.6,4.4753,-8.2641,0.64315,-0.059001,43.449
-9.2,-0.6,1.6,5.9873,-9.0286,0.96605,-0.039066,39.52
-9.0,-0.6,1.6,7.2872,-9.3373,0.87926,0.11591,37.486
-8.8,-0.6,1.6,8.7119,-9.1916,0.63892,-0.045445,36.391
-8.6,-0.6,1.6,10.137,-9.2875,0.77012,-0.47415,34.466
-8.4,-0.6,1.6,11.339,-9.6009,0.89146,-0.36355,31.578
-8.2,-0.6,1.6,12.675,-9.6788,1.0998,-0.14243,29.252
-8.0,-0.6,1.6,14.106,-9.8713,1.2121,-0.28577,28.437
-7.8,-0.6,1.6,15.394,-9.8244,1.1697,-0.19815,28.394
-7.6,-0.6,1.6,16.707,-9.5722,0.89166,0.016447,29.2
-7.4,-0.6,1.6,17.908,-9.4472,0.84461,-0.10625,31.738
-7.2,-0.6,1.6,18.798,-9.3465,1.2564,-0.32523,36.729
-7.0,-0.6,1.6,19.502,-9.2184,1.0738,-0.10435,43.969
-6.8,-0.6,1.6,20.464,-9.3245,0.59924,0.11541,52.147
-6.6,-0.6,1.6,21.657,-9.418,0.55054,-0.17874,59.326
-6.4,-0.6,1.6,22.744,-9.0237,0.77586,-0.33284,65.331
-6.2,-0.6,1.6,23.79,-8.6478,0.82981,0.080997,72.952
-6.0,-0.6,1.6,24.819,-8.622,0.70125,0.22403,80.078
-5.8,-0.6,1.6,25.771,-8.6112,0.54463,-0.012433,83.919
-5.6,-0.6,1.6,26.527,-8.37,0.55376,-0.0087312,85.592
-5.4,-0.6,1.6,27.065,-8.3875,0.74746,0.082232,87.776
-5.2,-0.6,1.6,27.399,-8.3021,0.83145,-0.13815,93.695
-5.0,-0.6,1.6,27.67,-8.4274,0.94416,-0.49895,104.42
-4.8,-0.6,1.6,28.171,-8.4856,0.86863,-0.22867,121.4
-4.6,-0.6,1.6,28.912,-8.284,0.69759,0.046225,141.24
-4.4,-0.6,1.6,29.662,-8.117,0.71736,-0.31955,157.66
-4.2,-0.6,1.6,30.334,-8.2678,0.8275,-0.43313,170.99
-4.0,-0.6,1.6,31.001,-8.0328,0.9583,-0.058931,187.8
-3.8,-0.6,1.6,31.399,-7.7222,0.76097,-0.0068772,209.14
-3.6,-0.6,1.6,31.732,-8.2879,0.34917,-0.14599,223.8
-3.4,-0.6,1.6,32.398,-8.3051,0.27584,-0.11948,227.42
-3.2,-0.6,1.6,33.018,-8.1383,0.40041,-0.38947,228.82
-3.0,-0.6,1.6,33.705,-8.2681,0.29432,-0.51139,226.06
-2.8,-0.6,1.6,34.573,-8.6617,0.13918,-0.54609,211.54
-2.6,-0.6,1.6,35.407,-8.6055,0.16503,-0.66751,188.9
-2.4,-0.6,1.6,36.268,-8.7909,0.22963,-0.62716,169.74
-2.2,-0.6,1.6,37.319,-9.1875,0.092386,-0.64826,159.83
-2.0,-0.6,1.6,38.565,-9.1011,-0.0074345,-0.73428,153.98
-1.8,-0.6,1.6,39.801,-9.1214,-0.063011,-0.70399,151.9
-1.6,-0.6,1.6,41.124,-9.183,-0.30453,-0.65123,152.57
-1.4,-0.6,1.6,42.724,-9.3283,-0.47527,-0.5857,148.01
-1.2,-0.6,1.6,44.601,-9.1659,-0.67728,-0.48404,138.73
-1.0,-0.6,1.6,46.88,-9.16,-1.0254,-0.61402,125.41
-0.8,-0.6,1.6,49.832,-9.3895,-1.2446,-0.40803,106.29
-0.6,-0.6,1.6,53.576,-9.3684,-1.4871,-0.17431,87.256
-0.4,-0.6,1.6,58.358,-9.4766,-1.7692,-0.29639,70.691
-0.2,-0.6,1.6,64.693,-9.574,-1.9684,-0.079719,55.523
0.0,-0.6,1.6,72.427,-9.5737,-2.3816,0.066264,42.103
0.2,-0.6,1.6,81.584,-9.1512,-2.8122,0.1112,30.087
0.4,-0.6,1.6,86.525,-7.4425,-1.8872,0.20644,22.604
0.6,-0.6,1.6,83.966,-8.6509,-1.4862,0.12357,20.739
0.8,-0.6,1.6,79.085,-7.801,-0.96713,0.21335,20.663
1.0,-0.6,1.6,73.887,-8.9135,-0.67347,0.16776,20.626
1.2,-0.6,1.6,68.812,-8.0995,-0.52994,0.055506,20.593
1.4,-0.6,1.6,64.28,-9.0702,-0.38472,0.035595,20.562
1.6,-0.6,1.6,60.211,-8.4451,-0.27031,0.025673,20.534
1.8,-0.6,1.6,56.709,-9.2323,-0.23819,-0.035536,20.507
2.0,-0.6,1.6,53.655,-8.6725,-0.19594,-0.064411,20.482
2.2,-0.6,1.6,51.013,-9.2689,-0.08612,-0.081324,20.459
2.4,-0.6,1.6,48.648,-8.7572,-0.13018,-0.093947,20.437
2.6,-0.6,1.6,46.634,-9.1568,-0.26507,-0.16013,20.416
2.8,-0.6,1.6,45.004,-8.7404,-0.35432,-0.16128,20.395
3.0,-0.6,1.6,43.637,-9.2449,-0.30238,-0.15789,20.374
3.2,-0.6,1.6,42.279,-8.6115,-0.40009,-0.16866,20.355
3.4,-0.6,1.6,41.013,-8.915,-0.56782,-0.18417,20.335
3.6,-0.6,1.6,40.093,-8.5932,-0.64969,-0.22044,20.315
3.8,-0.6,1.6,39.345,-9.0366,-0.57022,-0.12289,20.295
4.0,-0.6,1.6,38.544,-8.5997,-0.50084,-0.041456,20.276
4.2,-0.6,1.6,37.724,-8.8662,-0.49531,0.0058144,20.258
4.4,-0.6,1.6,37.122,-8.7585,-0.50663,-0.0017401,20.239
4.6,-0.6,1.6,36.652,-9.2004,-0.36917,0.063037,20.22
4.8,-0.6,1.6,36.141,-8.9238,-0.29178,0.099587,20.203
5.0,-0.6,1.6,35.577,-9.2078,-0.22459,0.16706,20.186
5.2,-0.6,1.6,35.063,-9.054,-0.21426,0.16325,20.171
5.4,-0.6,1.6,34.626,-9.4135,-0.15008,0.23115,20.156
5.6,-0.6,1.6,34.214,-9.2167,-0.125,0.30056,20.143
5.8,-0.6,1.6,33.757,-9.433,-0.067797,0.30418,20.13
6.0,-0.6,1.6,33.262,-9.3204,-0.033668,0.24866,20.119
6.2,-0.6,1.6,32.778,-9.577,0.034008,0.30325,20.108
6.4,-0.6,1.6,32.368,-9.4232,-0.0070503,0.40045,20.097
6.6,-0.6,1.6,31.943,-9.562,-0.0052578,0.39891,20.088
6.8,-0.6,1.6,31.422,-9.4344,0.04005,0.34811,20.079
7.0,-0.6,1.6,30.885,-9.6252,0.12464,0.39252,20.071
7.2,-0.6,1.6,30.42,-9.6266,0.093486,0.39763,20.063
7.4,-0.6,1.6,29.945,-9.7273,0.070514,0.29209,20.056
7.6,-0.6,1.6,29.346,-9.5727,0.10744,0.25284,20.05
7.8,-0.6,1.6,28.791,-9.7306,0.20041,0.30306,20.044
8.0,-0.6,1.6,28.328,-9.7434,0.15416,0.18917,20.038
8.2,-0.6,1.6,27.781,-9.8494,0.14723,-0.026662,20.033
8.4,-0.6,1.6,27.155,-9.7432,0.21923,0.0035432,20.028
8.6,-0.6,1.6,26.651,-9.8197,0.24589,0.17964,20.024
8.8,-0.6,1.6,26.12,-9.7673,0.11933,0.073283,20.02
9.0,-0.6,1.6,25.465,-9.8693,0.067819,-0.16105,20.016
9.2,-0.6,1.6,24.859,-9.8678,0.088222,-0.065592,20.012
9.4,-0.6,1.6,24.436,-9.9977,-0.0046849,0.07758,20.009
9.6,-0.6,1.6,24.13,-9.9482,-0.21125,0.038463,20.006
9.8,-0.6,1.6,24.006,-10.054,-0.41026,-0.078186,20.003
10.0,-0.6,1.6,24.016,-10.0,-0.75364,-0.058316,20.003
-10.0,-0.4,1.6,0.37177,-8.3042,0.32351,0.37716,63.102
-9.8,-0.4,1.6,1.1773,-8.1597,0.30803,0.43511,61.423
-9.6,-0.4,1.6,2.5836,-7.8513,0.44288,0.47698,57.945
-9.4,-0.4,1.6,4.0581,-7.9674,0.82727,0.22656,55.097
-9.2,-0.4,1.6,5.8233,-8.6986,1.1102,0.16581,53.011
-9.0,-0.4,1.6,7.3908,-8.6984,0.91758,0.49998,51.564
-8.8,-0.4,1.6,8.9076,-8.7403,0.62306,0.49977,50.514
-8.6,-0.4,1.6,10.444,-8.9437,0.67611,0.20189,48.67
-8.4,-0.4,1.6,11.704,-9.1077,0.90111,0.13951,45.814
-8.2,-0.4,1.6,12.939,-9.148,1.0134,0.23948,42.967
-8.0,-0.4,1.6,14.427,-8.7944,0.8935,0.052529,41.574
-7.8,-0.4,1.6,15.943,-9.1059,0.75299,0.0092166,42.668
-7.6,-0.4,1.6,17.329,-8.7113,0.59439,0.48669,47.083
-7.4,-0.4,1.6,18.448,-8.4469,0.70245,0.55398,54.45
-7.2,-0.4,1.6,19.25,-8.6072,0.9921,0.26606,65.239
-7.0,-0.4,1.6,19.961,-8.5559,1.01,0.51162,79.785
-6.8,-0.4,1.6,20.843,-8.2859,0.92524,1.2478,95.41
-6.6,-0.4,1.6,21.982,-7.8289,0.76047,1.5878,108.86
-6.4,-0.4,1.6,23.241,-8.0394,0.74511,1.0989,119.82
-6.2,-0.4,1.6,24.371,-7.8913,0.68774,0.99328,130.74
-6.0,-0.4,1.6,25.252,-7.5425,0.53397,1.4175,139.34
-5.8,-0.4,1.6,26.138,-7.4165,0.57273,1.5191,144.16
-5.6,-0.4,1.6,27.009,-7.6426,0.89542,1.1017,149.67
-5.4,-0.4,1.6,27.47,-7.7417,1.2668,0.73957,158.86
-5.2,-0.4,1.6,27.495,-7.6745,1.3475,0.68364,172.0
-5.0,-0.4,1.6,27.548,-7.8928,1.3839,0.45022,189.46
-4.8,-0.4,1.6,27.997,-7.9443,1.368,0.43894,212.42
-4.6,-0.4,1.6,28.859,-7.9707,1.1374,0.78428,237.18
-4.4,-0.4,1.6,29.72,-7.3324,0.93146,0.74932,260.62
-4.2,-0.4,1.6,30.429,-6.8955,0.71845,0.55749,285.62
-4.0,-0.4,1.6,31.447,-6.5323,0.38974,1.1478,314.03
-3.8,-0.4,1.6,31.801,-6.3171,0.3184,1.4275,345.27
-3.6,-0.4,1.6,31.734,-6.3836,0.23325,1.1607,371.18
-3.4,-0.4,1.6,32.458,-6.2351,0.11029,1.1907,387.46
-3.2,-0.4,1.6,33.171,-6.2738,0.2122,1.0445,398.0
-3.0,-0.4,1.6,33.666,-5.9631,0.27709,0.73435,406.1
-2.8,-0.4,1.6,34.339,-5.9925,0.17397,0.43574,407.35
-2.6,-0.4,1.6,35.156,-6.0912,0.11208,0.38393,394.27
-2.4,-0.4,1.6,35.99,-6.4266,0.23685,0.11869,379.41
-2.2,-0.4,1.6,37.217,-6.5676,0.12823,-0.28869,372.15
-2.0,-0.4,1.6,38.613,-6.6234,-0.015983,-0.47224,366.07
-1.8,-0.4,1.6,39.822,-6.9002,-0.014549,-0.52625,365.48
-1.6,-0.4,1.6,41.154,-6.9758,-0.15598,-0.44704,373.7
-1.4,-0.4,1.6,42.759,-7.0566,-0.26899,-0.42078,377.43
-1.2,-0.4,1.6,44.59,-7.2385,-0.36998,-0.38712,365.08
-1.0,-0.4,1.6,46.716,-7.3809,-0.54872,-0.55314,334.95
-0.8,-0.4,1.6,49.772,-7.535,-0.68565,-0.60707,289.58
-0.6,-0.4,1.6,53.802,-7.8173,-0.83847,-0.43607,236.95
-0.4,-0.4,1.6,58.889,-8.1068,-1.1319,-0.32068,184.64
-0.2,-0.4,1.6,66.682,-8.2863,-1.5245,-0.078008,135.78
0.0,-0.4,1.6,76.828,-8.9071,-2.2355,-0.076452,98.55
0.2,-0.4,1.6,90.396,-9.0578,-3.9992,-0.053328,64.368
